s_no,date_time,date1,date_of_month,month_name,time_in_hrs,location,state,wind_speed_10m_mps,wind_speed_100m_mps,avg_wind_speed_mps,temperature_c,pressure_hpa,humidity_percentage,humidity_level,energy_output_kwh
6153,16/03/2024 08:00,16/03/2024,16,March,08:00,Davanagere,Karnataka,4.26342,8.21562,6.23952,27.3,1013.58,76.5696,High,1326.73
6154,16/03/2024 09:00,16/03/2024,16,March,09:00,Davanagere,Karnataka,3.27914,5.06864,4.17389,29.9,1008.01,80.0629,High,307.185
6155,16/03/2024 10:00,16/03/2024,16,March,10:00,Davanagere,Karnataka,10.5839,14.1776,12.3808,32.3,991.796,47.5973,Medium,6562.53
6156,16/03/2024 11:00,16/03/2024,16,March,11:00,Davanagere,Karnataka,11.9368,13.3356,12.6362,34.2,1015.82,57.117,Medium,5558.98
6157,16/03/2024 12:00,16/03/2024,16,March,12:00,Davanagere,Karnataka,5.4456,9.35088,7.39824,35.4,1006.6,51.2626,Medium,1891.77
6158,16/03/2024 13:00,16/03/2024,16,March,13:00,Davanagere,Karnataka,2.27228,6.87527,4.57378,36.9,998.711,88.3622,High,742.428
6159,16/03/2024 14:00,16/03/2024,16,March,14:00,Davanagere,Karnataka,3.06823,5.55663,4.31243,36.8,1008.18,80.7374,High,395.784
6160,16/03/2024 15:00,16/03/2024,16,March,15:00,Davanagere,Karnataka,14.5822,16.183,15.3826,37.3,980.269,46.3612,Medium,9490.89
6161,16/03/2024 16:00,16/03/2024,16,March,16:00,Davanagere,Karnataka,5.84078,8.13708,6.98893,37.2,992.936,70.1244,High,1222.51
6162,16/03/2024 17:00,16/03/2024,16,March,17:00,Davanagere,Karnataka,11.9999,13.6252,12.8126,36.6,1011.07,67.3397,Medium,5855.72
6163,16/03/2024 18:00,16/03/2024,16,March,18:00,Davanagere,Karnataka,10.1206,10.6262,10.3734,33.3,1014.36,58.9386,Medium,2816.73
6164,16/03/2024 19:00,16/03/2024,16,March,19:00,Davanagere,Karnataka,6.96522,10.3923,8.67874,32.2,1012.01,72.9542,High,2638.12
6165,16/03/2024 20:00,16/03/2024,16,March,20:00,Davanagere,Karnataka,4.67393,5.3653,5.01962,30.8,1009.25,79.6963,High,363.711
6166,16/03/2024 21:00,16/03/2024,16,March,21:00,Davanagere,Karnataka,3.57802,5.02478,4.3014,29.8,999.903,86.7644,High,296.973
6167,16/03/2024 22:00,16/03/2024,16,March,22:00,Davanagere,Karnataka,9.99517,13.7462,11.8707,26.7,987.584,58.1487,Medium,6067.29
6168,16/03/2024 23:00,16/03/2024,16,March,23:00,Davanagere,Karnataka,12.0702,15.566,13.8181,25.5,984.432,69.1136,Medium,8817.23
6169,17/03/2024 00:00,17/03/2024,17,March,00:00,Davanagere,Karnataka,10.3708,11.2007,10.7857,24.9,1016.96,74.3016,High,3400.41
6170,17/03/2024 01:00,17/03/2024,17,March,01:00,Davanagere,Karnataka,8.89393,12.3642,10.6291,24.2,988.432,60.5545,Medium,4456.07
6171,17/03/2024 02:00,17/03/2024,17,March,02:00,Davanagere,Karnataka,2.54537,7.23295,4.88916,23.3,989.811,79.5304,High,896.036
6172,17/03/2024 03:00,17/03/2024,17,March,03:00,Davanagere,Karnataka,14.5904,15.4256,15.008,23.1,1008.87,31.0894,Low,8865.07
6173,17/03/2024 04:00,17/03/2024,17,March,04:00,Davanagere,Karnataka,12.3833,14.7539,13.5686,22.9,1010.23,71.8332,High,7772.37
6174,17/03/2024 05:00,17/03/2024,17,March,05:00,Davanagere,Karnataka,5.80669,9.58914,7.69791,23,996.328,40.6703,Medium,2103.81
6175,17/03/2024 06:00,17/03/2024,17,March,06:00,Davanagere,Karnataka,14.7396,18.2444,16.492,23.8,983.002,53.9577,Medium,14257.2
6176,17/03/2024 07:00,17/03/2024,17,March,07:00,Davanagere,Karnataka,9.82446,11.3438,10.5841,25,999.378,79.4596,High,3470.11
6177,17/03/2024 08:00,17/03/2024,17,March,08:00,Davanagere,Karnataka,9.57149,10.8053,10.1884,28.1,1012.51,78.2927,High,3007.18
6178,17/03/2024 09:00,17/03/2024,17,March,09:00,Davanagere,Karnataka,8.39697,15.7541,12.0755,31.1,1015.28,57.3866,Medium,9253.58
6179,17/03/2024 10:00,17/03/2024,17,March,10:00,Davanagere,Karnataka,12.553,17.3561,14.9546,33.4,1006.01,31.8711,Low,12168.4
6180,17/03/2024 11:00,17/03/2024,17,March,11:00,Davanagere,Karnataka,10.5342,14.4883,12.5113,35,1007.38,52.6153,Medium,7051.26
6181,17/03/2024 12:00,17/03/2024,17,March,12:00,Davanagere,Karnataka,3.66524,8.49967,6.08246,36,980.951,50.4918,Medium,1381.85
6182,17/03/2024 13:00,17/03/2024,17,March,13:00,Davanagere,Karnataka,6.39748,9.61996,8.00872,36.7,988.525,42.0436,Medium,2014.34
6183,17/03/2024 14:00,17/03/2024,17,March,14:00,Davanagere,Karnataka,14.0651,18.746,16.4056,37.1,1009.88,37.8509,Low,15207.7
6184,17/03/2024 15:00,17/03/2024,17,March,15:00,Davanagere,Karnataka,4.92,8.52696,6.72348,37.3,1001.22,49.0065,Medium,1418.07
6185,17/03/2024 16:00,17/03/2024,17,March,16:00,Davanagere,Karnataka,6.83817,11.4282,9.13316,36.9,1003.48,54.6685,Medium,3425.96
6186,17/03/2024 17:00,17/03/2024,17,March,17:00,Davanagere,Karnataka,7.617,8.84415,8.23057,36.4,1012.42,73.6459,High,1604.63
6187,17/03/2024 18:00,17/03/2024,17,March,18:00,Davanagere,Karnataka,7.71227,11.8823,9.79729,33.1,1006.78,64.0615,Medium,3911.45
6188,17/03/2024 19:00,17/03/2024,17,March,19:00,Davanagere,Karnataka,9.96821,11.3536,10.6609,33.7,996.796,63.7783,Medium,3371.75
6189,17/03/2024 20:00,17/03/2024,17,March,20:00,Davanagere,Karnataka,14.26,14.8834,14.5717,30.4,1018.96,80.8563,High,7848.97
6190,17/03/2024 21:00,17/03/2024,17,March,21:00,Davanagere,Karnataka,5.12901,7.95814,6.54357,28.8,989.67,84.0878,High,1171.57
6191,17/03/2024 22:00,17/03/2024,17,March,22:00,Davanagere,Karnataka,3.57952,5.51165,4.54558,27.4,993.597,53.9593,Medium,392.569
6192,17/03/2024 23:00,17/03/2024,17,March,23:00,Davanagere,Karnataka,8.39697,5.26301,6.82999,26.5,1006.7,80.5964,High,347.35
6193,18/03/2024 00:00,18/03/2024,18,March,00:00,Davanagere,Karnataka,13.53,18.4414,15.9857,25.7,989.281,79.2254,High,14724
6194,18/03/2024 01:00,18/03/2024,18,March,01:00,Davanagere,Karnataka,8.39697,13.8946,11.1458,24.9,995.22,43.5419,Medium,6352.57
6195,18/03/2024 02:00,18/03/2024,18,March,02:00,Davanagere,Karnataka,5.71679,10.2749,7.99587,24.3,1007.65,32.9888,Low,2606.23
6196,18/03/2024 03:00,18/03/2024,18,March,03:00,Davanagere,Karnataka,12.6073,17.6032,15.1052,24,993.523,85.3111,High,12934.6
6197,18/03/2024 04:00,18/03/2024,18,March,04:00,Davanagere,Karnataka,13.1978,15.4617,14.3297,24.1,982.289,89.1019,High,8662.9
6198,18/03/2024 05:00,18/03/2024,18,March,05:00,Davanagere,Karnataka,13.0047,14.651,13.8278,23.4,1002.4,65.8591,Medium,7539.15
6199,18/03/2024 06:00,18/03/2024,18,March,06:00,Davanagere,Karnataka,13.946,15.2735,14.6098,24.1,1010.8,50.5433,Medium,8592.92
6200,18/03/2024 07:00,18/03/2024,18,March,07:00,Davanagere,Karnataka,5.27913,8.09748,6.6883,24.8,1009.71,69.6767,Medium,1276.09
6201,18/03/2024 08:00,18/03/2024,18,March,08:00,Davanagere,Karnataka,11.8155,15.0429,13.4292,27.6,1004.84,33.1328,Low,8066.14
6202,18/03/2024 09:00,18/03/2024,18,March,09:00,Davanagere,Karnataka,7.98701,10.6129,9.29996,30.6,1010.61,75.1067,High,2820.65
6203,18/03/2024 10:00,18/03/2024,18,March,10:00,Davanagere,Karnataka,12.946,15.1886,14.0673,33.3,987.973,42.4216,Medium,8011.57
6204,18/03/2024 11:00,18/03/2024,18,March,11:00,Davanagere,Karnataka,11.4704,12.7276,12.099,35,1009.36,35.7589,Low,4789.62
6205,18/03/2024 12:00,18/03/2024,18,March,12:00,Davanagere,Karnataka,12.0938,14.5822,13.338,35.9,981.997,84.0361,High,6987.58
6206,18/03/2024 13:00,18/03/2024,18,March,13:00,Davanagere,Karnataka,10.5301,11.4137,10.9719,36.5,1009.6,63.4974,Medium,3438.24
6207,18/03/2024 14:00,18/03/2024,18,March,14:00,Davanagere,Karnataka,4.30657,8.69929,6.50293,36.9,982.028,59.4114,Medium,1478.84
6208,18/03/2024 15:00,18/03/2024,18,March,15:00,Davanagere,Karnataka,9.08535,9.79641,9.44088,36.9,1010.86,67.0247,Medium,2173.89
6209,18/03/2024 16:00,18/03/2024,18,March,16:00,Davanagere,Karnataka,14.8007,17.0136,15.9072,36.7,1015.4,89.69,High,11445.9
6210,18/03/2024 17:00,18/03/2024,18,March,17:00,Davanagere,Karnataka,14.186,15.1367,14.6614,35.8,1013.16,41.5516,Medium,8066.01
6211,18/03/2024 18:00,18/03/2024,18,March,18:00,Davanagere,Karnataka,2.56126,6.54867,4.55496,32.6,993.942,42.6501,Medium,647.488
6212,18/03/2024 19:00,18/03/2024,18,March,19:00,Davanagere,Karnataka,4.14259,6.04991,5.09625,32.2,1019.01,72.4012,High,524.086
6213,18/03/2024 20:00,18/03/2024,18,March,20:00,Davanagere,Karnataka,3.71247,4.72145,4.21696,31.1,1000.74,79.5642,High,245.523
6214,18/03/2024 21:00,18/03/2024,18,March,21:00,Davanagere,Karnataka,8.39697,14.3294,11.3632,28,995.169,86.2016,High,6895.73
6215,18/03/2024 22:00,18/03/2024,18,March,22:00,Davanagere,Karnataka,12.6312,17.2545,14.9428,27,1003.29,77.9753,High,12177.8
6216,18/03/2024 23:00,18/03/2024,18,March,23:00,Davanagere,Karnataka,4.77565,9.36455,7.0701,26,992.197,61.4458,Medium,1931.73
6217,19/03/2024 00:00,19/03/2024,19,March,00:00,Davanagere,Karnataka,8.57609,10.1995,9.3878,25.4,987.132,72.8534,High,2488.14
6218,19/03/2024 01:00,19/03/2024,19,March,01:00,Davanagere,Karnataka,12.9291,16.6676,14.7984,24.8,986.534,62.0209,Medium,10873.4
6219,19/03/2024 02:00,19/03/2024,19,March,02:00,Davanagere,Karnataka,11.5264,12.1627,11.8446,24.4,986.778,69.3568,Medium,4231.82
6220,19/03/2024 03:00,19/03/2024,19,March,03:00,Davanagere,Karnataka,9.04908,10.1424,9.59575,24.6,989.132,34.6418,Low,2458.13
6221,19/03/2024 04:00,19/03/2024,19,March,04:00,Davanagere,Karnataka,9.67452,12.4221,11.0483,24.3,1015.46,68.7445,Medium,4641.04
6222,19/03/2024 05:00,19/03/2024,19,March,05:00,Davanagere,Karnataka,8.60869,10.1381,9.37339,24.1,996.188,49.0951,Medium,2476.66
6223,19/03/2024 06:00,19/03/2024,19,March,06:00,Davanagere,Karnataka,5.86813,9.96031,7.91422,23.9,980.004,62.3123,Medium,2312.03
6224,19/03/2024 07:00,19/03/2024,19,March,07:00,Davanagere,Karnataka,9.34529,14.0351,11.6902,24.9,992.155,38.0956,Low,6527.03
6225,19/03/2024 08:00,19/03/2024,19,March,08:00,Davanagere,Karnataka,10.9555,11.475,11.2153,27.8,1019.84,62.9365,Medium,3631.42
6226,19/03/2024 09:00,19/03/2024,19,March,09:00,Davanagere,Karnataka,13.3532,14.9013,14.1273,30.7,1009.45,69.9027,Medium,7796.08
6227,19/03/2024 10:00,19/03/2024,19,March,10:00,Davanagere,Karnataka,10.2718,12.7498,11.5108,33.3,1000.15,42.0152,Medium,4797.25
6228,19/03/2024 11:00,19/03/2024,19,March,11:00,Davanagere,Karnataka,11.8946,14.9284,13.4115,35.4,985.094,35.8858,Low,7533.08
6229,19/03/2024 12:00,19/03/2024,19,March,12:00,Davanagere,Karnataka,4.08093,8.70249,6.39171,36.6,998.223,52.6244,Medium,1506.35
6230,19/03/2024 13:00,19/03/2024,19,March,13:00,Davanagere,Karnataka,8.00025,12.5137,10.257,37.4,1005.59,57.271,Medium,4500.13
6231,19/03/2024 14:00,19/03/2024,19,March,14:00,Davanagere,Karnataka,2.12131,5.48858,3.80494,37.7,1016.75,68.3505,Medium,383.549
6232,19/03/2024 15:00,19/03/2024,19,March,15:00,Davanagere,Karnataka,5.20683,6.86507,6.03595,37.7,999.679,40.6453,Medium,737.943
6233,19/03/2024 16:00,19/03/2024,19,March,16:00,Davanagere,Karnataka,11.444,15.4688,13.4564,37.3,1001.92,58.2,Medium,8472.08
6234,19/03/2024 17:00,19/03/2024,19,March,17:00,Davanagere,Karnataka,14.8935,16.3055,15.5995,35.6,1002.71,84.9867,High,9984.92
6235,19/03/2024 18:00,19/03/2024,19,March,18:00,Davanagere,Karnataka,3.28932,8.13259,5.71095,33,1018.03,54.9478,Medium,1268.5
6236,19/03/2024 19:00,19/03/2024,19,March,19:00,Davanagere,Karnataka,7.21943,7.74571,7.48257,30.6,993.555,40.3455,Medium,1078.04
6237,19/03/2024 20:00,19/03/2024,19,March,20:00,Davanagere,Karnataka,12.4009,15.4649,13.9329,30.1,1014.42,80.4949,High,8774.77
6238,19/03/2024 21:00,19/03/2024,19,March,21:00,Davanagere,Karnataka,4.65246,5.55025,5.10136,28.7,997.254,55.4014,Medium,400.618
6239,19/03/2024 22:00,19/03/2024,19,March,22:00,Davanagere,Karnataka,9.2161,11.5503,10.3832,28.9,1009.63,67.8173,Medium,3652.94
6240,19/03/2024 23:00,19/03/2024,19,March,23:00,Davanagere,Karnataka,11.5299,14.8871,13.2085,26.4,999.324,82.8756,High,7806.34
6241,20/03/2024 00:00,20/03/2024,20,March,00:00,Davanagere,Karnataka,10.0078,13.611,11.8094,25.6,1002.17,67.3404,Medium,5999.04
6242,20/03/2024 01:00,20/03/2024,20,March,01:00,Davanagere,Karnataka,4.44432,8.47938,6.46185,27.6218,993.166,80.6069,High,4509.33
6243,20/03/2024 02:00,20/03/2024,20,March,02:00,Davanagere,Karnataka,6.62,9.78997,8.20499,23.5,996.586,69.0452,Medium,2235.59
6244,20/03/2024 03:00,20/03/2024,20,March,03:00,Davanagere,Karnataka,12.1893,13.8202,13.0048,23.3,1001.01,78.8712,High,6321.38
6245,20/03/2024 04:00,20/03/2024,20,March,04:00,Davanagere,Karnataka,9.20494,13.7066,11.4558,22.8,1004.17,57.3981,Medium,6196.62
6246,20/03/2024 05:00,20/03/2024,20,March,05:00,Davanagere,Karnataka,2.06799,6.21797,4.14298,22.4,994.812,88.7973,High,573.896
6247,20/03/2024 06:00,20/03/2024,20,March,06:00,Davanagere,Karnataka,11.8929,13.1131,12.503,22.8,1013.37,62.5564,Medium,5475.75
6248,20/03/2024 07:00,20/03/2024,20,March,07:00,Davanagere,Karnataka,2.45905,6.67835,4.5687,24.5,1008.76,70.933,High,715.925
6249,20/03/2024 08:00,20/03/2024,20,March,08:00,Davanagere,Karnataka,11.6945,16.5714,14.133,28.2,998.061,41.5254,Medium,10689.2
6250,20/03/2024 09:00,20/03/2024,20,March,09:00,Davanagere,Karnataka,4.63225,7.99973,6.31599,30.7,1009.4,54.7312,Medium,1206.17
6251,20/03/2024 10:00,20/03/2024,20,March,10:00,Davanagere,Karnataka,14.455,16.2231,15.339,33.1,980.267,57.9617,Medium,9692.72
6252,20/03/2024 11:00,20/03/2024,20,March,11:00,Davanagere,Karnataka,6.78323,10.0129,8.39807,35.2,1003.74,79.5794,High,2317.58
6253,20/03/2024 12:00,20/03/2024,20,March,12:00,Davanagere,Karnataka,6.25011,8.29152,7.27081,27.6218,1001.02,76.4281,High,4509.33
6254,20/03/2024 13:00,20/03/2024,20,March,13:00,Davanagere,Karnataka,3.93554,7.4773,5.70642,37.1,1000.58,62.5501,Medium,956.209
6255,20/03/2024 14:00,20/03/2024,20,March,14:00,Davanagere,Karnataka,5.97285,8.92445,7.44865,37.5,1004.14,78.3088,High,1629.47
6256,20/03/2024 15:00,20/03/2024,20,March,15:00,Davanagere,Karnataka,13.3965,18.0792,15.7378,37.9,1012.1,78.6644,High,13636.6
6257,20/03/2024 16:00,20/03/2024,20,March,16:00,Davanagere,Karnataka,14.9523,18.2329,16.5926,37.9,981.843,69.5832,Medium,13569.4
6258,20/03/2024 17:00,20/03/2024,20,March,17:00,Davanagere,Karnataka,6.78802,8.25094,7.51948,36.9,985.953,86.5547,High,1266.81
6259,20/03/2024 18:00,20/03/2024,20,March,18:00,Davanagere,Karnataka,7.83194,11.5949,9.71344,35.2,980.384,81.3998,High,3515.07
6260,20/03/2024 19:00,20/03/2024,20,March,19:00,Davanagere,Karnataka,11.3869,13.2409,12.3139,31.1,989.511,43.0446,Medium,5354.48
6261,20/03/2024 20:00,20/03/2024,20,March,20:00,Davanagere,Karnataka,13.5205,15.2463,14.3834,31,1019.11,50.7037,Medium,8421.76
6262,20/03/2024 21:00,20/03/2024,20,March,21:00,Davanagere,Karnataka,9.70958,11.9726,10.8411,29.6,994.938,37.5859,Low,3999.92
6263,20/03/2024 22:00,20/03/2024,20,March,22:00,Davanagere,Karnataka,7.08983,7.64382,7.36683,28.3,1003.07,55.4387,Medium,1053.96
6264,20/03/2024 23:00,20/03/2024,20,March,23:00,Davanagere,Karnataka,7.36408,12.2252,9.79465,26.7,1019.6,50.3887,Medium,4406.31
6265,21/03/2024 00:00,21/03/2024,21,March,00:00,Davanagere,Karnataka,11.043,13.9385,12.4908,25.5,1005.09,77.0486,High,6463.55
6266,21/03/2024 01:00,21/03/2024,21,March,01:00,Davanagere,Karnataka,2.04184,6.02256,4.0322,26.3,986.844,78.2573,High,510.558
6267,21/03/2024 02:00,21/03/2024,21,March,02:00,Davanagere,Karnataka,10.0547,11.715,10.8848,24,1012.2,57.421,Medium,3884.15
6268,21/03/2024 03:00,21/03/2024,21,March,03:00,Davanagere,Karnataka,6.62141,10.4812,8.5513,23.9,1002.08,60.5905,Medium,2754.74
6269,21/03/2024 04:00,21/03/2024,21,March,04:00,Davanagere,Karnataka,12.3246,15.3768,13.8507,24.8,1019.81,82.5218,High,8825.84
6270,21/03/2024 05:00,21/03/2024,21,March,05:00,Davanagere,Karnataka,3.20888,5.61753,4.4132,25.1,1010.2,61.797,Medium,425.835
6271,21/03/2024 06:00,21/03/2024,21,March,06:00,Davanagere,Karnataka,9.64663,14.5146,12.0806,25.5,1019.79,85.902,High,7405.35
6272,21/03/2024 07:00,21/03/2024,21,March,07:00,Davanagere,Karnataka,8.25265,10.9749,9.6138,26.2,1015.63,80.1374,High,3180.84
6273,21/03/2024 08:00,21/03/2024,21,March,08:00,Davanagere,Karnataka,10.3502,13.8088,12.0795,27.6,987.286,57.1527,Medium,6130.31
6274,21/03/2024 09:00,21/03/2024,21,March,09:00,Davanagere,Karnataka,2.8431,3.41214,3.12762,29.7,1009.92,86.1055,High,93.9545
6275,21/03/2024 10:00,21/03/2024,21,March,10:00,Davanagere,Karnataka,9.53979,11.3963,10.4681,31.5,999.924,77.0486,High,3445.4
6276,21/03/2024 11:00,21/03/2024,21,March,11:00,Davanagere,Karnataka,9.2993,13.7984,11.5489,33,985.191,87.4351,High,5995.85
6277,21/03/2024 12:00,21/03/2024,21,March,12:00,Davanagere,Karnataka,9.28858,13.2039,11.2462,34.5,1002.71,42.5337,Medium,5321.13
6278,21/03/2024 13:00,21/03/2024,21,March,13:00,Davanagere,Karnataka,9.84534,12.7607,11.303,35.5,983.747,71.4434,High,4697.01
6279,21/03/2024 14:00,21/03/2024,21,March,14:00,Davanagere,Karnataka,10.7941,15.3448,13.0694,36,1010.48,85.2521,High,8375.68
6280,21/03/2024 15:00,21/03/2024,21,March,15:00,Davanagere,Karnataka,12.4649,15.1528,13.8089,36.3,994.45,30.1217,Low,7929.63
6281,21/03/2024 16:00,21/03/2024,21,March,16:00,Davanagere,Karnataka,5.50767,8.55695,7.03231,35.9,1012.36,35.8393,Low,1455.59
6282,21/03/2024 17:00,21/03/2024,21,March,17:00,Davanagere,Karnataka,12.7256,14.9453,13.8355,35.4,1007.29,37.2752,Low,7729
6283,21/03/2024 18:00,21/03/2024,21,March,18:00,Davanagere,Karnataka,8.47732,11.7675,10.1224,32.8,1015.13,54.3655,Medium,3834.46
6284,21/03/2024 19:00,21/03/2024,21,March,19:00,Davanagere,Karnataka,3.00176,4.93726,3.96951,30.8,987.435,82.5049,High,277.296
6285,21/03/2024 20:00,21/03/2024,21,March,20:00,Davanagere,Karnataka,2.76116,4.99588,3.87852,30.6,1005.8,58.7586,Medium,292.826
6286,21/03/2024 21:00,21/03/2024,21,March,21:00,Davanagere,Karnataka,6.3451,11.1936,8.76933,29.6,1014.56,34.8763,Low,3333.3
6287,21/03/2024 22:00,21/03/2024,21,March,22:00,Davanagere,Karnataka,12.2037,13.2045,12.7041,28.8,989.113,43.1073,Medium,5348.83
6288,21/03/2024 23:00,21/03/2024,21,March,23:00,Davanagere,Karnataka,11.1999,12.1735,11.6867,27.7,1011.33,50.9795,Medium,4300.97
6289,22/03/2024 00:00,22/03/2024,22,March,00:00,Davanagere,Karnataka,12.252,12.9469,12.5995,26.2,991.394,82.8678,High,5097.34
6290,22/03/2024 01:00,22/03/2024,22,March,01:00,Davanagere,Karnataka,8.7245,10.6647,9.6946,25.7,1012.62,42.0425,Medium,2914.85
6291,22/03/2024 02:00,22/03/2024,22,March,02:00,Davanagere,Karnataka,7.72259,10.0146,8.8686,24.4,1000.62,72.2312,High,2395.47
6292,22/03/2024 03:00,22/03/2024,22,March,03:00,Davanagere,Karnataka,3.91688,4.8422,4.37954,23.9,1006.65,80.9509,High,272.869
6293,22/03/2024 04:00,22/03/2024,22,March,04:00,Davanagere,Karnataka,6.26651,9.2376,7.75205,23.5,994.785,60.7741,Medium,1874.73
6294,22/03/2024 05:00,22/03/2024,22,March,05:00,Davanagere,Karnataka,7.64225,10.7671,9.20468,23.2,1013.03,66.941,Medium,3026.18
6295,22/03/2024 06:00,22/03/2024,22,March,06:00,Davanagere,Karnataka,3.15181,7.03143,5.09162,23.6,984.927,62.3792,Medium,818.316
6296,22/03/2024 07:00,22/03/2024,22,March,07:00,Davanagere,Karnataka,4.86796,9.75981,7.31388,24.8,987.738,75.6845,High,2185.75
6297,22/03/2024 08:00,22/03/2024,22,March,08:00,Davanagere,Karnataka,9.77693,13.064,11.4205,27.2,983.595,61.3679,Medium,5178.41
6298,22/03/2024 09:00,22/03/2024,22,March,09:00,Davanagere,Karnataka,8.39697,12.566,10.4815,29.8,1017.98,86.5637,High,4728.72
6299,22/03/2024 10:00,22/03/2024,22,March,10:00,Davanagere,Karnataka,14.9785,15.8769,15.4277,32,998.652,81.9115,High,9289.09
6300,22/03/2024 11:00,22/03/2024,22,March,11:00,Davanagere,Karnataka,14.1305,18.1294,16.13,33.8,999.1,74.9985,High,13755.3
6301,22/03/2024 12:00,22/03/2024,22,March,12:00,Davanagere,Karnataka,10.3533,13.7799,12.0666,35.4,992.06,49.9426,Medium,5966.55
6302,22/03/2024 13:00,22/03/2024,22,March,13:00,Davanagere,Karnataka,7.47622,8.70484,8.09053,36.4,998.788,66.1859,Medium,1509.39
6303,22/03/2024 14:00,22/03/2024,22,March,14:00,Davanagere,Karnataka,10.2703,11.9104,11.0904,36.8,989.404,37.7193,Low,3825.09
6304,22/03/2024 15:00,22/03/2024,22,March,15:00,Davanagere,Karnataka,12.2135,16.0896,14.1515,36.9,1018.07,53.7871,Medium,9699.59
6305,22/03/2024 16:00,22/03/2024,22,March,16:00,Davanagere,Karnataka,3.53837,6.58607,5.06222,36.2,990.538,62.4914,Medium,648.751
6306,22/03/2024 17:00,22/03/2024,22,March,17:00,Davanagere,Karnataka,7.32876,10.4613,8.89501,35.4,1017.02,50.7959,Medium,2676.29
6307,22/03/2024 18:00,22/03/2024,22,March,18:00,Davanagere,Karnataka,12.9174,14.3625,13.6399,33.3,999.525,35.4717,Low,6853.29
6308,22/03/2024 19:00,22/03/2024,22,March,19:00,Davanagere,Karnataka,6.98983,10.3206,8.65521,30.9,997.487,48.7611,Medium,2557.72
6309,22/03/2024 20:00,22/03/2024,22,March,20:00,Davanagere,Karnataka,9.43434,13.4022,11.4183,30.2,1012.15,85.3512,High,5696.46
6310,22/03/2024 21:00,22/03/2024,22,March,21:00,Davanagere,Karnataka,9.641,14.1246,11.8828,29.9,999.785,66.5659,Medium,6593.28
6311,22/03/2024 22:00,22/03/2024,22,March,22:00,Davanagere,Karnataka,4.39819,8.21342,6.30581,29.3,990.676,41.7856,Medium,1287.15
6312,22/03/2024 23:00,22/03/2024,22,March,23:00,Davanagere,Karnataka,6.70906,9.80275,8.25591,26.9,997.405,77.7558,High,2220.75
6313,23/03/2024 00:00,23/03/2024,23,March,00:00,Davanagere,Karnataka,6.34865,9.87831,8.11348,25.9,997.586,84.3527,High,2280.51
6314,23/03/2024 01:00,23/03/2024,23,March,01:00,Davanagere,Karnataka,2.34056,5.02356,3.68206,25.6,991.807,63.5534,Medium,298.491
6315,23/03/2024 02:00,23/03/2024,23,March,02:00,Davanagere,Karnataka,2.31449,3.83554,3.07501,25,996.816,55.9601,Medium,133.794
6316,23/03/2024 03:00,23/03/2024,23,March,03:00,Davanagere,Karnataka,12.8121,17.282,15.047,24.4,984.805,51.6051,Medium,12115.7
6317,23/03/2024 04:00,23/03/2024,23,March,04:00,Davanagere,Karnataka,5.54992,8.44672,6.99832,23.8,1017.61,39.8936,Low,1464.67
6318,23/03/2024 05:00,23/03/2024,23,March,05:00,Davanagere,Karnataka,8.73502,11.9095,10.3222,23.2,1005.6,33.3175,Low,4065.12
6319,23/03/2024 06:00,23/03/2024,23,March,06:00,Davanagere,Karnataka,5.88343,10.8389,8.36118,24.1,987.728,42.9962,Medium,3000.9
6320,23/03/2024 07:00,23/03/2024,23,March,07:00,Davanagere,Karnataka,14.2288,19.1614,16.6951,25.2,1011.58,59.0101,Medium,16917.3
6321,23/03/2024 08:00,23/03/2024,23,March,08:00,Davanagere,Karnataka,5.37086,8.50926,6.94006,27.9,990.655,33.1017,Low,1437.93
6322,23/03/2024 09:00,23/03/2024,23,March,09:00,Davanagere,Karnataka,7.58554,8.23835,7.91194,31,1003.85,88.7503,High,1308.82
6323,23/03/2024 10:00,23/03/2024,23,March,10:00,Davanagere,Karnataka,13.3455,15.6282,14.4868,32.8,1016.58,71.7088,High,8994.78
6324,23/03/2024 11:00,23/03/2024,23,March,11:00,Davanagere,Karnataka,12.9451,17.663,15.304,34.6,1010.61,50.6114,Medium,12833.8
6325,23/03/2024 12:00,23/03/2024,23,March,12:00,Davanagere,Karnataka,4.41932,6.2167,5.31801,36.1,984.881,55.6916,Medium,542.664
6326,23/03/2024 13:00,23/03/2024,23,March,13:00,Davanagere,Karnataka,12.4344,17.4311,14.9327,36.6,1001.83,89.3196,High,12148.8
6327,23/03/2024 14:00,23/03/2024,23,March,14:00,Davanagere,Karnataka,7.95643,8.83586,8.39614,36.9,1008.31,51.2144,Medium,1591.05
6328,23/03/2024 15:00,23/03/2024,23,March,15:00,Davanagere,Karnataka,8.27859,11.3351,9.80685,36.6,988.081,39.2219,Low,3294.85
6329,23/03/2024 16:00,23/03/2024,23,March,16:00,Davanagere,Karnataka,3.73524,6.55476,5.145,36.3,984.022,56.1006,Medium,635.13
6330,23/03/2024 17:00,23/03/2024,23,March,17:00,Davanagere,Karnataka,3.04782,4.69691,3.87236,35.7,985.921,41.9234,Medium,234.589
6331,23/03/2024 18:00,23/03/2024,23,March,18:00,Davanagere,Karnataka,11.4632,16.2319,13.8476,33.7,1018.53,65.2641,Medium,10067.8
6332,23/03/2024 19:00,23/03/2024,23,March,19:00,Davanagere,Karnataka,8.45399,11.7403,10.0971,32.3,1013.8,52.8443,Medium,3809.12
